Race_ID,Odds,BSP,Distance_All,Finish_All,Races_All,Odds_Recent,Odds_380,Time_380,Dist_By,y_real,y_pred,y_prob,Position,Finished
843,3.5,4.5,461.35,3.18,40,4.45,5.14,24.13,-4.11,0,0,0.17599948751767563,2,6
1005,3.5,5.8,380.0,3.66,115,6.0,6.0,24.54,-5.57,0,0,0.1760685580107684,2,6
1652,3.5,4.4,382.15,2.93,26,3.89,3.39,23.84,-0.96,0,0,0.17610378692663337,2,6
944,4.0,5.97,414.38,3.49,121,6.79,6.79,24.53,-2.18,0,0,0.1764307421619139,2,2
29,4.0,4.89,365.1,3.57,10,3.31,3.75,24.22,-1.33,0,0,0.176582883116684,2,4
928,3.25,3.45,380.0,5.66,11,6.75,6.75,24.3,-3.33,0,0,0.17659257094893321,2,3
875,4.5,5.82,450.88,3.72,48,4.58,5.46,24.49,-3.0,0,0,0.1766898299612998,2,4
1543,5.0,5.2,376.04,2.98,28,5.18,5.18,24.14,-1.61,0,0,0.17698513377907535,2,5
1026,4.0,6.27,370.4,4.0,25,4.0,4.0,24.41,-4.9,0,0,0.17712912632206254,2,5
1070,6.0,7.89,510.0,3.94,35,6.0,7.0,24.48,-11.0,0,0,0.17713398624965276,2,5
1657,3.5,4.11,343.79,3.52,28,3.62,4.0,24.05,0.88,0,0,0.17718121747936602,2,5
799,4.0,6.4,396.06,4.38,49,5.79,4.79,20.8,-10.93,0,0,0.1772135028744309,2,2
134,3.5,4.5,488.73,3.03,66,5.5,5.79,24.01,-2.86,1,0,0.17728818492526238,2,1
1561,6.0,8.2,433.3,4.33,23,4.9,3.46,20.16,-11.5,0,0,0.17752897322611158,2,6
718,4.0,5.62,419.38,3.58,130,4.75,4.75,24.45,-5.29,0,0,0.17778143887305276,2,5
220,5.0,5.7,386.67,3.86,24,5.25,5.14,24.38,-3.64,1,0,0.17788475335510992,2,1
652,3.5,4.2,379.31,5.04,13,5.38,5.38,24.72,-8.75,0,0,0.17789007823738948,2,5
64,7.0,7.49,380.0,3.69,134,6.93,6.93,24.6,-4.71,1,0,0.1781400289109939,2,1
1540,4.0,4.81,380.0,3.98,13,6.14,6.14,24.39,-4.29,0,0,0.17825700854816218,2,6
132,4.0,5.3,369.56,4.47,96,4.68,4.68,24.15,-3.18,0,0,0.1783014087742165,2,5
1403,3.0,3.08,385.71,3.34,14,5.79,5.79,24.23,-1.86,0,0,0.17830947543138048,2,3
1363,3.5,4.0,402.26,2.87,62,3.96,3.96,24.27,-4.32,1,0,0.17850296209101457,2,1
1944,5.0,5.2,447.16,4.37,31,6.75,6.11,24.71,-4.43,0,0,0.17854570937353442,2,4
86,5.5,7.6,404.62,3.84,87,5.86,5.86,24.21,-5.54,1,0,0.17864098966368783,2,1
853,4.5,4.81,394.71,2.77,14,4.33,4.33,24.03,-3.0,1,0,0.17873064283222878,2,1
1745,5.0,5.9,401.62,3.57,72,4.42,4.64,20.86,-10.43,1,0,0.17873167450198527,2,1
1024,4.5,5.7,414.75,2.93,24,3.7,3.7,24.05,-1.6,0,0,0.17881842222631555,2,2
1646,4.5,6.32,448.57,3.54,56,5.5,5.14,24.22,-2.89,1,0,0.17898733633340705,2,1
997,4.0,4.6,380.0,3.76,12,5.93,5.93,24.3,-2.71,0,0,0.17903718642598782,2,6
1445,4.0,4.7,426.46,3.46,46,4.7,4.5,24.03,-1.89,0,0,0.1791434463519628,2,3
536,3.5,4.9,420.7,3.56,53,6.04,5.39,24.52,-4.29,0,0,0.17915916088144435,2,6
1038,3.5,4.8,421.47,4.67,102,7.25,5.86,24.57,-6.43,0,0,0.17928537004653497,2,3
541,3.25,5.13,380.0,4.63,18,5.3,5.14,24.58,-5.79,0,0,0.17929074769472403,2,5
1315,4.5,4.84,414.62,3.94,52,5.4,5.29,24.41,-4.29,0,0,0.17937075371329544,2,5
1618,3.5,6.1,441.94,3.63,62,3.85,4.18,24.2,-2.75,0,0,0.1794925123873458,2,5
762,4.5,5.9,439.83,3.76,70,4.62,7.36,24.52,-3.07,0,0,0.17952748775566565,2,3
751,6.0,10.0,395.28,3.51,212,5.21,5.21,24.31,-2.21,1,0,0.17961094470180192,2,1
1045,3.25,5.6,381.33,4.48,27,4.04,4.04,24.5,-4.89,0,0,0.1796504162349042,2,5
1440,5.0,5.0,455.17,3.27,29,5.29,6.58,24.13,-2.54,0,0,0.1797877825453319,2,5
351,5.0,8.23,380.0,3.15,222,5.0,5.0,24.21,-2.57,0,0,0.17985051705797667,2,4
213,3.5,4.8,407.43,3.74,35,5.38,4.54,24.46,-2.75,0,0,0.17986315406283984,2,2
158,5.0,6.4,391.67,3.36,12,3.5,3.5,24.19,-0.3,1,0,0.18020743583863078,2,1
794,5.0,7.0,389.38,3.25,130,6.71,6.71,24.26,-3.21,0,0,0.18028234297793705,2,3
167,3.5,5.06,395.85,2.62,13,4.5,4.75,24.02,-2.5,0,0,0.18029125863705034,2,4
1929,4.5,5.29,345.03,3.58,29,3.62,3.83,24.08,-0.08,0,0,0.1804588851939841,2,4
566,3.5,4.7,420.53,3.85,32,4.5,4.5,24.06,-3.43,0,0,0.1805859113312473,2,2
1310,3.5,6.03,411.84,3.3,144,5.29,5.29,24.12,-2.04,1,0,0.1807290359499546,2,1
510,4.0,4.0,469.47,2.91,19,4.07,4.8,23.79,0.4,0,0,0.18073194051450192,2,6
1560,4.5,4.9,425.98,3.3,92,5.17,5.07,24.25,-4.86,0,0,0.18088823643491314,2,2
859,4.5,5.3,412.24,3.64,76,4.55,5.39,24.25,-3.29,0,0,0.18109369262652103,2,6
1037,4.0,4.5,380.0,3.45,40,3.68,3.68,24.08,-1.32,0,0,0.18124924506280912,2,6
472,3.5,4.9,465.38,4.49,26,4.5,4.5,24.4,-4.0,1,0,0.18132785079561123,2,1
991,3.5,4.35,425.0,2.66,9,3.5,5.297020106000001,24.57,-4.486880364,0,0,0.1813439839174239,2,6
1127,4.5,5.44,403.08,3.87,26,5.12,5.5,24.17,-6.25,0,0,0.18134430831407866,2,6
352,4.0,6.0,383.2,3.67,90,5.7,5.57,24.21,-4.11,0,0,0.1813510446287772,2,5
1712,6.0,5.26,380.6,2.74,42,4.04,3.86,20.37,-7.89,0,0,0.18137993105831346,2,2
147,3.5,5.1,384.65,3.27,86,5.54,5.54,24.12,-3.14,0,0,0.18140817315555424,2,4
1786,4.5,5.82,380.0,3.45,33,4.18,4.18,24.06,-2.96,1,0,0.18156507734939037,2,1
440,4.5,5.2,442.25,3.47,95,5.43,5.29,24.43,-5.0,1,0,0.18156631083012528,2,1
1541,5.5,5.6,379.18,3.33,136,4.67,4.64,20.56,-9.29,0,0,0.18160814950164425,2,4
586,5.0,5.97,399.53,4.4,43,5.17,5.07,24.45,-7.0,1,0,0.18161752576308618,2,1
1953,4.5,5.17,418.45,2.99,44,6.21,6.21,24.28,-5.0,0,0,0.1817342710912948,2,6
127,4.0,4.4,386.68,3.63,50,3.89,3.89,24.44,-5.36,0,0,0.18187874886330005,2,4
870,4.0,4.81,420.0,3.22,64,6.3,7.14,24.25,-3.71,0,0,0.18187881165621014,2,6
565,4.5,4.86,499.59,4.72,54,5.88,5.75,24.54,-6.5,0,0,0.18198703360864937,2,5
1230,4.5,4.71,379.1,3.23,89,5.54,5.11,24.36,-4.14,0,0,0.18207825501197403,2,5
842,4.0,4.91,396.94,3.08,112,5.57,5.57,24.11,-3.86,0,0,0.18213392332678668,2,4
1911,4.5,7.2,401.71,3.7,82,5.04,4.96,24.34,-5.86,1,0,0.182184440105239,2,1
1728,3.25,5.8,381.75,3.77,57,6.0,5.79,24.56,-3.93,0,0,0.1822291810455242,2,4
1416,3.25,4.55,441.33,3.36,45,3.71,3.82,24.15,-1.68,0,0,0.18244591502976001,2,5
366,4.0,4.88,421.48,3.32,21,6.33,8.0,24.42,0.0,1,0,0.18247600686358,2,1
838,6.0,11.0,388.0,3.72,240,4.86,4.86,24.91,-4.43,0,0,0.18247601016818657,2,6
1485,4.0,5.71,386.16,3.83,73,6.43,6.43,24.56,-3.5,0,0,0.18248766963747037,2,2
347,3.5,5.2,378.9,3.69,42,6.07,6.07,24.06,-2.14,0,0,0.1825185525225176,2,3
1615,3.5,4.8,459.27,3.19,82,4.46,4.46,24.33,-3.43,0,0,0.1825379171239119,2,4
687,5.0,7.0,372.54,3.26,69,6.64,6.64,24.1,-4.14,1,0,0.1825540082699452,2,1
940,3.25,4.5,369.3,2.94,33,5.19,4.26,24.05,-1.82,0,0,0.18281100248450904,2,5
554,4.0,4.7,421.7,3.64,47,3.96,3.96,24.08,-1.54,0,0,0.18286980200395941,2,2
942,4.5,5.1,454.67,3.54,150,5.5,5.5,24.44,-3.0,0,0,0.18301885373155027,2,2
1880,3.5,4.7,438.6,4.21,25,6.0,4.0,24.65,-8.0,0,0,0.183128030548401,2,2
878,3.5,4.66,376.52,3.11,66,5.75,5.21,24.27,-3.68,0,0,0.18316957150755775,2,5
187,5.0,4.6,381.72,3.24,58,4.11,4.11,24.11,-0.71,0,0,0.18325013796309123,2,4
1372,3.5,4.77,380.0,4.33,13,5.75,5.71,21.14,-10.25,0,0,0.1832867325562087,2,2
249,5.5,5.89,374.4,3.17,92,4.36,4.36,23.88,-1.57,1,0,0.18330153459494472,2,1
1835,3.5,4.16,404.11,4.29,9,4.0,3.0,24.54,-3.0,0,0,0.18350464659216686,2,2
560,4.5,5.3,380.0,4.21,56,4.75,4.43,24.53,-4.64,0,0,0.18352810668377573,2,2
1277,4.0,4.62,380.0,4.65,8,4.5,4.5,24.85,-9.0,0,0,0.18352891164908025,2,2
1248,3.5,4.2,433.33,3.51,15,4.0,4.0,24.27,-6.33,0,0,0.1835328555307393,2,6
701,5.0,5.95,382.21,3.35,38,5.64,5.64,24.2,-5.75,1,0,0.18355752284814839,2,1
780,3.5,4.5,380.0,3.0,5,3.88,3.88,24.68,-4.0,0,0,0.18379873238743283,2,5
1948,4.0,5.0,367.48,4.69,80,6.4,6.29,24.09,-6.14,0,0,0.1838820908776555,2,5
196,4.0,7.63,395.24,3.3,168,5.67,5.71,24.07,-2.46,0,0,0.18400251551406466,2,6
1269,3.5,4.4,391.11,5.51,9,5.38,5.38,24.84,-9.5,0,0,0.18400689981247853,2,5
20,5.0,7.13,388.0,4.5,11,3.62,5.297020106000001,24.825,-4.486880364,1,0,0.18403537917603394,2,1
1314,4.5,4.7,411.19,3.26,47,5.14,5.14,24.26,-3.61,0,0,0.18403634534764923,2,4
427,3.5,4.41,391.43,3.31,7,6.33,6.33,24.47,-2.67,0,0,0.1840891482193877,2,6
1992,4.0,4.5,406.86,3.1,37,4.46,4.46,24.07,-2.14,0,0,0.18414488162150555,2,4
415,4.5,4.9,392.31,4.4,13,5.12,5.17,24.42,-4.0,0,0,0.18415085772336365,2,2
223,4.5,5.57,444.4,4.28,50,5.2,6.14,24.42,-3.71,0,0,0.1842631448664484,2,2
1583,4.0,5.3,380.0,3.59,58,5.21,5.21,24.44,-4.61,1,0,0.1842738734665552,2,1
867,4.0,5.94,417.85,3.28,93,5.07,4.25,24.35,-2.54,1,0,0.18431473269335363,2,1
175,4.0,4.9,379.09,3.49,66,3.83,3.83,24.71,-6.75,0,0,0.184355095631992,2,2
1882,4.0,5.27,382.3,3.61,87,5.57,5.57,24.22,-5.0,0,0,0.18436845010358577,2,3
1466,4.0,5.8,439.25,3.61,61,5.17,5.17,20.17,-11.5,0,0,0.18447642712167578,2,3
364,3.5,4.64,419.33,3.32,116,3.93,3.93,24.36,-2.14,0,0,0.18477926270473544,2,6
329,4.0,4.6,422.76,3.2,87,3.92,4.21,24.1,-2.96,0,0,0.18485685145865258,2,4
373,4.0,5.33,467.65,3.36,75,6.8,5.68,24.43,-4.14,0,0,0.18495834948736284,2,3
1722,5.5,5.0,380.0,3.78,13,5.17,5.71,20.87,-10.25,0,0,0.18498040683985437,2,3
866,4.5,4.47,380.82,3.18,73,4.46,4.46,20.59,-9.29,0,0,0.18511120851111287,2,3
1627,4.5,5.2,382.22,3.64,18,5.08,4.82,24.12,-3.11,0,0,0.18521610906239558,2,6
201,3.5,4.92,426.35,4.16,17,4.5,5.297020106000001,24.6,-4.486880364,0,0,0.18522599146057164,2,2
197,3.5,4.05,470.67,4.79,30,5.75,5.46,24.55,-5.43,0,0,0.1852307199062401,2,3
1826,5.5,8.6,414.66,3.61,131,6.71,6.71,24.09,-3.14,1,0,0.1853315129667938,2,1
1605,4.0,4.8,345.0,4.16,38,3.88,3.88,24.25,-2.25,0,0,0.1854015574746397,2,4
1270,5.5,7.0,372.27,2.95,30,4.71,4.71,24.36,-4.11,1,0,0.1854520242561897,2,1
774,3.25,3.44,412.17,3.85,29,6.2,5.57,24.1,-1.25,0,0,0.18565172052706924,2,5
71,5.0,6.86,409.86,3.11,219,4.93,4.93,24.11,-5.0,0,0,0.1858669852747281,2,6
1845,5.0,5.26,394.14,2.8,22,4.11,4.11,24.1,-0.57,0,0,0.18596432868566656,2,3
407,4.0,7.2,397.89,4.67,44,8.2,8.07,21.0,-10.21,0,0,0.1860618138870289,2,4
544,6.0,7.49,381.56,2.83,81,4.79,3.46,24.05,-3.29,0,0,0.1861403443439529,2,6
144,3.5,5.0,376.25,3.79,16,5.93,5.93,24.28,-2.18,0,0,0.18614297756693954,2,6
122,3.25,3.68,387.21,3.25,39,5.46,5.32,23.78,-1.29,0,0,0.1861729382295277,2,2
48,3.5,4.5,396.29,3.41,31,5.07,5.07,24.2,-0.29,0,0,0.1862184495757127,2,2
668,3.25,4.02,440.0,3.07,10,3.5,2.75,23.84,1.0,0,0,0.1863406365828938,2,6
360,4.0,4.6,380.0,3.31,69,5.5,5.5,24.2,-2.75,0,0,0.18637379230769502,2,5
368,4.5,5.3,443.73,3.65,52,4.57,4.64,24.33,-2.0,1,0,0.18651457456703213,2,1
549,4.0,4.91,380.0,3.69,94,5.36,5.36,24.6,-3.57,0,0,0.1867144313255745,2,5
430,4.5,5.5,426.27,4.39,83,4.93,4.93,24.93,-7.43,0,0,0.18684438242560777,2,4
62,2.75,5.28,458.0,3.36,56,5.0,7.0,24.15,-5.0,0,0,0.18692859188144845,2,4
1664,3.0,5.54,380.0,5.73,15,4.7,4.43,21.53,-15.86,0,0,0.18694130978937273,2,5
1234,2.75,3.8,380.0,3.65,7,7.5,7.5,24.34,-2.0,0,0,0.18698393936790325,2,6
398,4.5,6.6,377.59,2.66,44,2.86,2.86,24.19,-2.04,0,0,0.18702233591364834,2,3
1193,5.5,5.33,395.24,3.92,21,6.25,6.14,24.61,-4.43,1,0,0.18703372899948995,2,1
1668,3.5,6.4,378.7,3.26,60,6.64,6.64,24.18,-3.14,0,0,0.18710482014360985,2,6
517,6.0,11.06,404.75,3.41,202,4.93,4.93,24.36,-2.64,1,0,0.18715461878902237,2,1
389,3.5,6.2,402.24,3.58,70,3.67,3.86,20.79,-9.14,0,0,0.18715481271239903,2,3
1491,4.5,5.96,394.29,3.28,28,4.07,4.07,24.16,-4.29,0,0,0.18716457210193685,2,4
1548,3.5,4.2,380.0,3.46,12,3.96,3.96,24.48,-3.29,0,0,0.18723629109451564,2,4
982,6.0,9.8,376.07,3.18,131,6.79,6.79,24.05,-3.25,1,0,0.18731493809679006,2,1
1451,4.5,7.6,380.0,3.68,10,3.7,3.7,24.71,-6.2,1,0,0.18738485570738356,2,1
1775,4.0,4.59,413.49,3.59,86,5.14,5.14,24.56,-2.71,0,0,0.18745490982439553,2,4
387,4.5,4.68,451.5,3.18,80,4.54,4.29,24.12,-3.29,0,0,0.18748592524606345,2,6
937,4.0,4.47,447.67,4.69,27,3.58,3.5,19.66,-13.8,0,0,0.18751167388070283,2,4
460,4.0,5.6,450.09,2.88,90,4.2,3.93,20.69,-8.57,0,0,0.1875323381212684,2,2
593,4.5,4.86,394.73,4.76,11,5.81,6.58,24.47,-4.0,0,0,0.18770578038323543,2,3
176,4.5,5.0,380.0,3.65,113,5.71,5.71,24.55,-5.14,0,0,0.18784278546132097,2,5
601,6.0,6.19,443.14,4.23,51,5.08,5.64,24.42,-3.29,1,0,0.1878853176817169,2,1
1878,3.0,4.4,426.15,3.64,52,4.36,5.86,24.43,-4.21,0,0,0.18795315214443836,2,6
1331,3.5,3.4,433.17,3.35,18,4.4,5.15,24.17,1.0,0,0,0.1880136901982522,2,2
439,4.0,5.23,386.4,3.57,47,4.43,4.43,24.2,-4.61,0,0,0.18803731482209074,2,2
930,4.0,5.2,385.12,4.12,43,5.5,5.5,24.37,-5.43,0,0,0.18803796662181116,2,6
297,4.0,5.1,400.87,3.48,46,4.86,4.86,24.17,-0.64,0,0,0.1881836608000231,2,2
1072,3.5,4.5,380.0,2.91,9,3.0,3.0,24.08,-1.0,0,0,0.18836074478593853,2,2
11,3.5,4.6,415.93,3.55,59,3.96,3.96,24.55,-4.71,0,0,0.18836959557924365,2,4
61,3.5,4.0,407.0,5.03,11,4.62,9.0,24.61,-5.0,0,0,0.18839069618198653,2,3
1078,3.5,5.2,396.55,3.32,49,6.75,6.64,24.21,-4.71,1,0,0.1883950579961866,2,1
1538,5.5,6.0,386.03,3.17,234,4.64,4.64,24.33,-2.5,0,0,0.1884600053403423,2,6
245,3.5,4.65,424.49,3.63,45,5.18,5.18,24.64,-6.14,0,0,0.18848835956306734,2,4
1130,4.0,4.63,456.8,2.93,25,3.94,5.0,24.32,-7.0,0,0,0.1885135080572877,2,2
348,3.5,4.8,371.67,3.17,18,4.54,4.54,24.45,-4.46,0,0,0.18866994016854272,2,5
458,3.5,4.63,380.0,3.63,9,4.0,4.0,24.48,-3.81,0,0,0.1886954202533034,2,4
747,4.0,4.51,377.83,2.65,12,6.92,9.0,24.25,-4.5,0,0,0.18874429882076385,2,4
425,4.0,4.84,407.73,3.49,150,7.36,7.36,24.69,-4.29,0,0,0.18880861538804655,2,3
28,5.0,5.13,351.88,3.22,16,4.92,6.0,24.16,-3.33,0,0,0.18882582880638954,2,2
1176,4.0,5.4,386.9,4.21,29,4.38,4.61,20.68,-9.32,0,0,0.1889619553084466,2,6
1537,4.0,5.45,407.6,3.93,100,5.71,5.71,24.51,-5.86,1,0,0.18910165004792126,2,1
1297,4.0,5.6,434.5,4.5,24,5.15,5.15,24.52,-6.6,0,0,0.18928929834650016,2,2
286,4.5,4.7,386.44,3.3,149,5.83,6.0,24.66,-7.14,0,0,0.18955921493593778,2,4
635,4.5,5.44,387.14,4.26,28,4.62,4.82,20.74,-10.04,0,0,0.18957116924354214,2,3
885,4.5,4.93,414.68,4.08,34,4.82,4.82,24.16,-3.04,0,0,0.1895824288377939,2,2
1385,5.0,4.57,361.5,4.11,22,3.88,3.89,20.84,-11.89,0,0,0.18966648459893862,2,3
388,4.0,4.3,465.6,3.03,58,3.79,3.79,24.29,-2.11,0,0,0.18976738168137902,2,5
283,4.5,5.5,433.33,2.92,27,3.64,4.21,24.11,-3.36,0,0,0.189951014968479,2,6
976,5.0,6.2,397.93,3.95,132,4.79,4.79,24.64,-7.32,1,0,0.1899797038976935,2,1
962,4.0,4.72,389.65,2.8,23,3.3,3.3,23.99,-0.21,0,0,0.19002358975018369,2,6
1082,3.0,4.62,402.04,3.73,28,5.21,5.21,24.24,-1.07,0,0,0.19026104923168444,2,4
1785,3.5,3.49,380.89,3.0,19,5.29,5.29,23.98,-1.07,0,0,0.19031320377857813,2,2
80,4.5,5.2,402.37,3.96,41,5.17,5.0,24.62,-6.33,0,0,0.19031933632146544,2,2
313,4.0,4.72,381.67,3.48,21,4.3,3.82,24.27,-3.86,0,0,0.19036322769421968,2,5
642,3.25,4.7,377.26,3.51,94,5.64,5.64,23.92,-1.14,1,0,0.19037557826209162,2,1
172,4.0,4.2,386.67,3.13,54,5.79,5.79,24.17,-3.71,0,0,0.1903818726309262,2,2
1596,4.0,5.03,380.0,3.67,73,6.29,6.29,24.74,-7.14,0,0,0.19043025004249187,2,4
126,5.5,5.9,569.37,3.73,51,5.17,5.0,24.52,-4.0,0,0,0.19043201413881214,2,4
1192,4.5,5.9,510.59,3.87,118,5.15,5.39,24.7,-6.46,0,0,0.19045207575830633,2,4
1854,4.0,5.24,415.56,3.8,63,5.67,5.5,20.85,-10.43,0,0,0.19045477277884415,2,5
777,4.0,5.2,430.91,4.07,44,4.57,6.18,24.41,-3.86,0,0,0.19046442177663106,2,5
1511,4.0,5.6,379.78,4.07,90,7.0,7.36,24.74,-5.46,0,0,0.19046770944394653,2,3
1031,3.5,4.64,403.57,3.48,56,4.58,4.43,24.29,-3.5,0,0,0.19056702150832178,2,4
1506,5.5,5.6,353.06,2.81,18,3.92,3.25,23.84,-1.2,0,0,0.1905808245476398,2,6
1129,3.5,3.88,434.35,3.4,23,3.56,3.83,24.37,-5.67,0,0,0.190629979659751,2,6
1964,3.0,4.4,430.32,3.2,80,6.92,5.96,24.27,-2.64,0,0,0.19067941675585867,2,3
1397,4.0,4.41,391.11,3.14,36,4.43,4.43,24.21,-4.04,0,0,0.1907243408571758,2,3
1632,4.0,5.4,413.33,3.53,150,4.71,4.71,24.33,-3.29,0,0,0.19075097935820062,2,5
207,3.5,3.37,387.14,5.6,14,5.0,5.29,24.71,-6.86,0,0,0.19077595490052182,2,2
879,3.25,4.62,416.98,3.6,53,4.36,4.36,24.17,-2.89,0,0,0.19079376587580005,2,5
450,4.0,4.6,384.11,2.98,54,4.57,4.57,24.22,-5.04,0,0,0.1907992613154072,2,3
1522,3.5,4.1,443.75,3.59,57,3.75,4.29,24.13,-0.29,0,0,0.19087776397652256,2,2
384,4.0,4.3,424.56,3.24,25,3.95,3.95,24.16,-3.85,0,0,0.19096496568042212,2,2
337,4.0,5.5,384.82,4.23,28,5.25,4.71,24.63,-5.11,0,0,0.1909955436866737,2,2
241,3.5,4.3,390.54,4.28,13,5.7,5.7,24.19,-4.6,0,0,0.19102680860837493,2,6
1137,3.5,5.01,416.93,3.4,14,4.5,4.5,24.35,-3.25,0,0,0.1911133535613837,2,6
1906,2.75,3.21,452.73,3.78,33,6.4,6.71,24.33,-2.82,0,0,0.19111980262327527,2,3
553,3.25,4.64,431.82,4.45,22,3.75,4.21,20.71,-10.0,0,0,0.19112122779201907,2,5
148,4.5,5.94,382.5,4.07,16,4.45,4.04,24.31,-4.11,1,0,0.1911890929631674,2,1
1252,2.75,4.2,399.51,4.06,41,6.18,6.43,24.42,-2.71,0,0,0.19133890002081433,2,4
1084,3.0,3.87,406.93,3.61,101,6.32,6.11,24.59,-4.46,0,0,0.19139032090371072,2,4
806,4.5,4.74,446.42,3.43,77,6.0,6.14,20.88,-10.21,0,0,0.19144238703281347,2,2
1679,4.0,6.0,380.0,3.65,57,5.08,5.07,20.68,-10.86,0,0,0.19147682452322992,2,4
977,3.0,3.63,383.64,3.42,44,6.04,6.04,24.3,-2.61,0,0,0.19154012173230112,2,4
279,4.5,5.34,382.6,3.78,300,7.0,6.46,21.08,-11.64,0,0,0.19155770733777577,2,5
1148,4.0,4.8,416.47,3.92,34,5.5,4.18,24.26,-3.18,0,0,0.1916373852234706,2,4
1004,4.0,4.25,448.57,2.85,92,4.4,4.0,20.61,-8.0,0,0,0.191639835186797,2,6
1895,4.0,5.21,380.0,3.36,93,3.86,3.86,24.45,-4.04,0,0,0.1916530330031343,2,2
1888,4.5,4.5,394.23,4.15,13,3.4,3.5,24.23,-4.17,0,0,0.19170200507829283,2,4
1299,4.0,4.6,383.4,3.57,10,4.06,4.67,24.36,-5.33,0,0,0.1917209339366064,2,5
1874,6.0,7.0,375.15,3.25,396,4.29,4.29,24.34,-1.32,0,0,0.1917856772240927,2,3
444,3.25,4.1,380.0,2.98,33,3.39,3.39,24.1,-1.11,0,0,0.1917978009314453,2,4
1620,4.5,4.82,383.67,3.15,98,6.43,6.43,24.24,-3.46,1,0,0.19185901788928914,2,1
173,4.0,6.77,404.44,3.9,27,5.38,6.89,24.34,-4.43,0,0,0.19205292262425075,2,2
882,5.0,9.11,401.41,3.5,204,6.0,6.21,20.61,-9.0,0,0,0.1920559811416313,2,4
1010,3.5,5.6,410.89,3.28,64,5.42,4.54,24.48,-5.43,0,0,0.1922215486910441,2,5
1131,4.0,5.76,404.29,3.75,58,5.79,5.79,24.05,-4.82,0,0,0.19226066600827846,2,3
1563,5.0,5.69,389.55,3.17,134,10.07,5.07,23.9,-0.61,0,0,0.19230252661592218,2,2
1626,3.5,4.1,430.0,3.16,12,3.5,3.0,24.04,-0.83,0,0,0.19232369120684434,2,3
218,4.5,5.4,413.29,3.76,17,7.5,9.0,24.02,-3.33,0,0,0.19235674575886155,2,2
990,3.5,4.1,402.62,2.87,61,3.82,3.82,24.27,-5.18,0,0,0.19244936086885228,2,3
723,6.0,5.45,408.76,3.83,29,5.04,5.11,24.34,-4.32,1,0,0.1925560695154826,2,1
1419,4.0,3.99,383.67,2.54,12,3.6,3.6,23.95,1.6,0,0,0.19258231972886697,2,5
1750,3.0,4.11,382.5,2.98,8,7.0,5.297020106000001,24.34,-4.486880364,0,0,0.19267219536605837,2,5
1978,4.5,6.8,380.0,3.14,154,6.5,6.5,24.12,-3.04,0,0,0.19275780259302028,2,4
754,4.0,5.01,434.56,3.46,25,6.04,4.54,23.98,-2.14,0,0,0.19277280386504558,2,6
1229,3.5,4.3,420.0,3.88,136,5.07,5.07,24.39,-1.86,0,0,0.19281616117425024,2,2
518,4.5,4.64,437.48,3.79,103,4.64,4.64,24.38,-1.89,0,0,0.19281748853317177,2,5
1021,4.0,4.3,387.78,2.65,18,3.68,3.68,24.09,-0.29,1,0,0.19282430672886977,2,1
432,3.0,4.04,399.81,3.46,16,5.64,5.64,24.65,-4.39,0,0,0.19288058364972616,2,3
31,3.5,4.3,405.23,3.6,107,4.64,4.64,24.44,-4.07,0,0,0.19304533977938307,2,4
507,4.0,4.66,489.2,3.33,102,5.0,5.21,24.37,-2.86,0,0,0.19307920136566628,2,2
1589,5.5,5.84,410.88,3.65,147,5.86,5.86,24.14,-4.21,1,0,0.19309020810843489,2,1
639,3.5,4.6,440.41,3.89,98,5.33,5.21,24.68,-6.0,0,0,0.1931307687311357,2,3
490,6.0,11.0,380.0,3.16,123,4.96,5.25,20.57,-9.57,0,0,0.19316908144268688,2,4
569,5.0,4.96,364.46,3.52,24,5.07,5.07,24.41,-2.61,0,0,0.1931918558272948,2,2
1972,2.25,2.86,380.0,3.23,7,3.25,3.25,24.1,-1.12,0,0,0.1932228691857518,2,4
1284,4.0,4.5,380.0,5.08,6,3.5,3.5,25.26,-15.0,0,0,0.1932775984098394,2,6
1636,4.0,5.19,391.43,3.22,112,4.86,4.86,24.14,-5.14,0,0,0.19333737222427974,2,2
1267,4.5,4.6,376.42,3.02,31,5.04,5.04,24.2,-1.89,0,0,0.193404492633833,2,2
1921,5.0,5.2,401.89,3.84,55,3.64,3.64,24.36,-2.64,0,0,0.19346557526547342,2,5
1608,4.5,4.89,461.03,3.87,33,5.62,6.0,24.7,-8.5,0,0,0.19349761346533167,2,2
602,3.0,3.6,383.72,3.98,43,6.43,6.43,24.47,-2.36,0,0,0.19350880782850788,2,3
704,4.0,4.65,380.0,3.05,55,4.83,5.14,24.27,-4.43,0,0,0.19356829418960278,2,6
1913,4.5,4.7,402.27,3.17,15,3.65,3.65,24.24,-0.9,0,0,0.19370596193320178,2,6
1908,4.0,4.51,419.71,3.11,21,4.0,3.75,24.23,-1.5,1,0,0.1937611879379666,2,1
829,3.5,4.7,391.25,3.95,16,5.43,5.43,24.52,-4.04,0,0,0.19382171007889884,2,6
1345,3.5,4.1,377.38,3.08,16,4.36,4.36,24.33,-2.57,0,0,0.19382391247954936,2,2
988,4.0,5.2,411.12,3.52,66,5.29,5.04,24.09,-5.0,0,0,0.19384160919730753,2,3
1448,4.5,5.2,388.28,3.59,58,5.0,5.0,24.5,-4.43,0,0,0.193873739867752,2,6
